1	příjemná atmosféra , ochotný personál a především excelentní menu ! tajarin alla carbonara s bílými lanýži byl naprosto úžasný ! rádi se sem vrátíme ! ! !
1	kvalita neodpovida tomu , na co jsme zvykli a kvuli cemu tam chodime . nicmene obsluha zustava konstantne ochotna a profesionalni . apel na manazera - poresit kuchyni .
1	krásná nově otevřená veganská restaurace na pomezí vinohrad a vršovic , která vás potěší nejen perfektním a chutným jídlem ( ocení i ne-vegani ) , ale především milou a srdečnou obsluhou . tu většinou zajišťuje sam nadšený majitel , který vám ochotně popíše svá jidla i celý svůj projekt . doporučuji veggie burger s opekanymi bramborami nebo dokonale domácí ravioly .
1	chodím nahoru na oběd . moc dobré . vždycky si vyberu . někdy cestou dole koupím nějaké zdravé mlsání , nebo pití ..
1	asi nejlepší burger co jsem kdy jedl . obsluha je milá a bývá zde vždy plno . ale na interiéru je bohužel co dohánět ...
1	bylo to chutné , exotické a zajímavé , docela drahé , ale pochutnal jsem si , návštěvu doporučuji a též bych doporučil více financí do peněženky
0	nikdy jsem se ještě nesetkala s něčím takovým . neslušné odmítnutí zákazníků , s tím , že je neoblouží , že nestíhají a at jdou jinam . ignorace a přehlížení příchozích i sedících zákazníků . hlasité nepěkné komentáře obsluhy na konto zákazníků . odcházela jsem naprosto znechucena a nevěřila bych , že je něco takového v dnešní době možné . bohužel je :-( koukám , že moje zkušenost není jeniná . nechápu majitele , že mu to nevadí .
0	podprumerna kuchyne , neumi grilovat ryby a hlavne plody more . cekani na jidlo cca hodinu . obsluha mila , avsak zoufale poddimenzovana . jedna servirka celou restauraci pochopitelne nemuze zvladat . nedoporucuji , mate-li nejake ocekavani .
0	měli jsme popracovní setkání v této restauraci a musím říci , že asi naposled . obsluha byla velice nepříjemná a očividně jsme jí obtěžovali i přes to , že jsme měli rezervaci . nestíhali a to byla restaurace z více než poloviny prázdná . na jídlo jsme čekali velice dlouho a ještě jsme nebyli příliš spokojeni , žampiony připálené a hořké , saláty bez dochucení jen se lišily kuře vs tuňák z plechovky atd . prostě nic moc ...
1	příjemná restaurace s netradičním jídlem . v den naší návštěvy dětský program , díky kterému si dospělí mohli vklidu povídat v hezkém prostředí u dobrého jídla .
1	"naprosto vynikající kuchyně , nádherné prostředí a perfektní obsluha . kombinace surovin , kuchařského umění a vzhledu servírovaných jídel dává této restauraci "" pečeť "" na nezapomenutelný zážitek . moc rád se sem budu vracet ."
1	restaurace má určitý styl , který se mi líbí . cítil jsem se zde velmi dobře . oceňuji možnost bezplatného parkování v podzemním parkovišti . jídlo bylo výborné , nemám k němu ani tu nejmenší připomínku . pět hvězdiček nedávám jen proto , že jsem se tam trochu cítil , jako kdybych se vrátil do socialismu . ani nevím proč .
1	chutné jídlo , dobré pivo a milá obsluha . interiér by mohl být nějak příjemnější , ale to je jediná výtka . pokud chcete dobrou americkou klasiku , tak je to povinná zastávka .
1	jedná se o další rozšíření restaurace blackdog beroun a opět mě nezklamali . výběr burgerů sice není tak široký , ale jídlo je prostě vynikající a prozatím jsem nenašla restauraci na burgery lepší než blackdog . :) obsluha velmi příjemná a ochotná . doporučuji si předem zajistit rezervaci . :)
0	navštívili jsme restauraci kolem druhé hodiny v neděli . přestože nebylo příliš obsazeno , číšník reagoval jen , když jsme za ním došli k baru . podotýkám , že nás bylo 5 a všichni jsme si objednali jídlo z dražší části lístku . jídlo bylo zcela průměrné ( trochu lepší závodka ) . porce grilované zeleniny ( i v lepších restauracích běžně za 40-80 kč ) zde stojí 199 , - nejstrašnější ale bylo špinavé wc bez papíru .
1	další z pravidelných návštěv podniku p . pohlreicha a znovu vynikající kulinářský zážitek , výborná vína , skvělá obsluha , krásné prostředí - prostě svátek .
0	hluk ceny šílené kvalita děsivá pivo fajn obsluha nic moc číšník neupravený mastné vlasy echape proč bylo plno když se dá v praze najíst lip
1	hrozně fajn místo . vlastní to ital , který si vás bude hned po první návštěvě pamatovat . je to tady velmi italský , fakt to tady žije , návštěvník na chvíli zapomene , že není v neapoli . jo , a mají tady skvostné víno :)
1	rada hodím sem ne jen na výborní jidlo ale tez na nej lepsi kávu z džezvi a jen doporucuji vsem co hteji pocítit na hvili relax a gurmansky zazitek v te uspehane doby
0	výhled i prostředí se nám moc líbily , jídlo bylo opravdu vynikající . jen obsluha byla otřesná - znuděný číšník , který se ani nezeptal , zda nechceme další nápoje . proto jsme raději odešli před dezertem :(
1	perfektní obsluha , perfektní jídlo , perfektní prostředí chodili jsme sem 14 dní na obědy vždy v pořádku . doporučuji
1	byli jsme zde s rodinou už několikrát . vždy velmi spokojeni . tentokrát jsme ochutnali čerstvou grilovanou zeleninu , kuřecí steak i bezvadnej burger . k tomu domácí citronáda a melounové mojito . určitě to nebyla poslední návštěva .
1	tak poledni menu me nezklamalo . super burger za par korun - bbq chicken burger ( normalne ho v menu nemaji , takze asi mate sanci jen pres poledne ) . a doporucuju domaci ice tea
1	prijemna obsluha , dobre jidlo ( meli jsme kanci se sipkovou , gulas a zebirka ) , pekne misto . doporucuji .
1	kavárnu jsme s přítelem navštívili již potřetí a opět jsme byli nadšení . pokaždé ochutnáme jinou limonádu , dortík i kafíčko a vždy nám chutnalo . rádi sledujeme , jak miláček roste . těšíme se na další návštěvu kočiček .
1	na třetí pokus jsme konečně našli restauraci , kde to bylo moc pěkné a byla milá obsluha . pizza byla dobrá a k pití voda s mátou v džbánku za příjemnou cenu . takže hodnotím pozitivně a zároveň doporučuji i na rodinné obědy , slavnostnější akce apod .
1	byl už jsem tady více krát a mužů říct že vždy tady je skvělá atmosféra , výborné jídlo a příjemný personál .
0	asi zpychli velkou chválou , byla tak výborná restaurace a já tam dostanu kyselé pivo.asi bylo vánoční . druhou špatnou zkušenost vám asi ze smutku říct nemohu byla to opravdu dobrá hospůdka . personál to tam zazdí a majitel to bude muset zavřít jako to tu v polokomunistickém systému chodí
1	"oslavili jsme synovu promoci v této restauraci a jsme skutecně velmi spokojeni . podtrhla slavnostní ráz celého výjimečného dne . výjimečně příjemné a klidné prostředí , milá obsluha , uvolněná atmosféra ( jako doma ) , žádná "" naškrobenost "" , jídlo bez chyby . rádi se sem budeme vracet ."
0	hezké prostředí , ale zařízení omšelé a zanedbané , obsluha jako z doby před 25 lety . kvalita jídla tragická a ceny neúměrně vysoké . už nebudeme opakovat .
1	velmi příjemná restaurace s výbornou atmosférou a skvělou obsluhou . navštívili jsme s kolegy , všichni jsme byli nadšeni a určitě to nebyla naše poslední návštěva .
1	výborné jídlo , čerstvé suroviny a domácí chleba ! k tomu příjemná obsluha ... celková atmosféra restaurace vás prostě pohltí ! doporučuji !
1	"trošku schovaný vinný bar , který se přemístil a evidentně mu to udělalo dobře . bylo plno mladými lidmy . byla jsem i v bokovce "" 1 "" a rozhodně krok nahoru jak v atmosfere , velikosti , kvality obsluhy a bohužel i cen . krásné dobové promítání za barem a něco malého k snědku jsou jen plusy proč zajít . ráda zajdu znovu při dobré prilezitosti ."
1	hezká kavárna s příjemnou obsluhou a sezením . dobrý výběr nápojů a jídla . spolehlivá wifi a poměrně dobré podmínky na pracovní schůzky .
1	tuto restauraci mohu jen doporučit ... byla jsem zde na večeři s kolegy z práce a byli jsme moc spokojeni . měla jsem nakládaný hermelín a byl skvělí , okořeněný jak má být i správně zralý . kolegové měli polévku - vývar , kančí guláš a hamburger a vše si také pochvalovali . také pivo bylo skvělé , je vidět , že zde mají opravdu výtoč . jinak doporučuji si místa zarezervovat .
0	restaurace je vyhlášená , spoustu přátel mi ji doporučovalo , ikdyž se mi v restauraci líbilo , musím podotknout , že po burgeru a salátu coleskaw mi tak zle po jídle ještě nikdy nebylo ... bohužel ...
0	účastnil jsem prestižní společenské večeře - vánoční večeře pro cca . 50 obchodních partnerů - v restauraci oblaca . jak z výkonu kuchaře tak obsluhujícího personálu jsem byl velmi zklamaný . chaos a amatérství jsou asi nejvíce výstižná slova . ušetřete spoustu peněz a běžte si užít večer do jiného podniku !
1	stinná zahrádka , útulná , ne moc velká restaurace . příjemné posezení v centru prahy . klidná ulička , málo turistů , přijatelené ceny a příjemná obsluha . ve sklípku se nachází i bar s velkým výběrem ginů :-)
0	toto místo nám bylo doporučeno . očekávali jsme autentickou kuchyni podobnou asijským rychlím asijským restauracím jihovýchodní asie . bohužel bylo pro nás zklamáním . evropské pojetí míchání všeho možného nebylo to , co jsme očekávali . nudle byly dokonce rozvařené a s vlasem od slečny s dlouhými vlasy . nikdy více !
1	krásný výhled super jídlo a skvělý personál sice jsme si trochu připlatili ale stálo to za to.moc děkujeme příjemnému personálu který se celou dobu o nás moc hezky staral .
1	byli jsme zde na večeři formou 3 - chodového menu , bramborová polévka , hovězí biftek a horké maliny . jídlo bylo exkluzivní , biftek se rozpadal jako dort . výborné plzeňské pivo . velmi příjemná obsluha , hezké prostředí
1	měl jsem tu koleno marinované v pivu , které bylo výborné a za dobrou cenu . obsluha byla též příjemná . přijdu sem zas .
1	slušně se najíte za dobré peníze , pivo je relativně dražší , ale ujde to . personál je docela příjemný . mají slušný výběr pizzy . cena začínají okolo 120 korun .
1	skvělé čerství jídlo , silné chuti , fresh suroviny , velké voňavé polévky , super kari i mangový salát .. občas je složitější se domluvit , ale nakonec to vždy dobře dopadne .
1	nejlepší bistro široko daleko . úžasné jídlo , vkusné prostředí , obsluha milá , nevtíravá . všem , kteří mají vkus a mají rádi dobré jídlo , pití jenom doporučuji ! užasné
1	do restaurace zveme zákazníky na oběd . jídlo je zde exkluzivní . na jídlo si chvíli počkáte . restaurace má sály ve dvou patrech a malou zahrádku . mimo vinikajících bifteku je zde mexická kuchyně a v mexickém duch je restaurace vyzdobena .
1	kompletní výměna personálu strašně pomohla , protože tato restaurace má bezkonkurenční výhled na prahu a předchozí personál jí nedělal moc dobré jméno . od září mají personál obměněný a restauraci to strašně pomohlo . dnes tuto restauraci po dlouhé době mohu doporučit :-)
1	byli jsme spokojeni kvalita za rozumnou cenu pěkný prostředí ještě lepší obsluha :-) k dispozici i zahrádka určitě skvělé posezení .
1	je to disko bar pro gaye – lesby i normální . barmany jsou skvěli . kvalitní koktejly , jsou zkušený . nejsou tak luxusní , prostě je to disko pro mladé , které potřebuji pořádnou akci i party .
1	hezká čajovna , dobré čaje , dobré vodní dýmky . super masala , pikantní , sladká , chutná ! velmi milá a ochotná obsluha :-)
1	v luka lu jsme byli asi po třech letech , návštěvu jsme neplánovali , protože naposledy jsme byli otráveni nepříjemnou obsluhou . tentokrát jsme zašli náhodou , při procházce a bylo to milé překvapení a možná i opětovná důvěra v tento podnik . jídlo nebylo nic vyjímečného , ale atmosféra podniku a milá obsluha nám zpříjemnila večer .
0	tento retezec by mel mit nejakou standardni kvalitu , kterou bohuzel nema . personal neni nijak zvlast ochotny a hleda cesty , jak z vas jen dostat penize jako napriklad pri reklamaci domaci limonady , ktera byla preslazena . k tomu nam servirka donesla vodu za 40kc , at si to zredime . ceny jsou neumerne kvalite . navstivil bych znovu jen v nouzi .
1	byla jsem zde pozvaná na pozdní oběd . velmi milý číšník nám doporučil výběr předkrmů , vína i hlavní chody ... byl to gastronomický žážitek . jídla byla chutná a cena přimeřená ... moc pěkná zahrádka , jako by jste nebyli v praze . skvělá atmosféra . děkuji budu se zde vracet ...
1	výteční italská restaurace . celkový dojem z jídla a atmosféry nepřevažuje fakt , že občas jsme nebyli úplně spokojení s obslohou ( 2krát z 6 návštěv v rozmezí dvou let ) . rozhodně to neovlivnilo pozitivní hodnocení podniku a rádi se tam budeme vracet .
0	vcera navsteva pres poledne . uvitali nas bez pozdravu . noky s lososem zadna hitparada . pulka se toho nesnedla . obsluha , tipnul bych ze to byl sef smeny , ale nevim ... to odnesl bez jedine otazky . asi nemel potrebu zjistovat co s tim bylo . dle meho s podobnym servivem neudelaji diru do sveta . skoda .
1	výborné bistro u pražské náplavky . krásný design , zahrádka s výhledem na vltavu a skvěle jídlo a domácí limonády . doporučuji
1	i to je malá strana ... pozdní oběd a ještě s malým dítětem ... není problém . výborné jídlo ( ať si dáte řízek či rybí filátko se salátem ) a výborná obsuha . doporučení od nás máte !
1	zvenku malá nenápadná restaurace , uvnitř čistý jednoduchý interiér . ale jídlo naprosto dokonalé - zelenénebo žluté kari , paratha , nudle několika druhů - vše velmi dobře ochucené . obsluha moc milá - jen trošku nestíhá :-) . asi nejsem první , komu tu chybí točené pivo na spláchnutí ostřejšího jídla . rádi se sem vracíme .
0	silene neochotna obsluha . vypadalo to ze se nam vysmal a naznacil ze dost obtezujem . pritom poloprazna hospoda ... drive ok ale dnes sileny zazitek
1	restaurace masala : výborné indické jídlo a skvělá obsluha . kdo ma rad indické jídlo doražte sem . doporučuji jen trochu ponurá atmosféra nechodí sem moc lidi ale jak říkám jídlo je dobre
1	velmi příjemný interiér , obsluha . velká loď pro 4 , kde naleznete zcela vše . skvělé víno . doporučuji .
0	dříve jsem byl celkem spokojený i když ceny byli vysoké ale poslední tři návštěvy mně ubezpečili že se z tohoto podniku stala drahá vývařovna a byl jsem velmi zklamaný . jediná výhoda colosea na budějovické je dětský koutek a dětské menu .
1	prostorna restaurace , mila obsluha , pekny interier s malbami na stenach . ceny jsou prijatelne a odpovidaji kvalite jidla . v menu maji sem tam preklep :-) urcire se do restaurace jeste vratime
0	navštívil jsem s kamarády hospodu u nováka v jirchářích v praze , fascinuje mě s kolika polotovary , které mají málo společného s potravinami je nabízeno v této atraktivní lokalitě , nahlédli jsme do kuchyně a o pořádku a čistotě si můžou necht opravdu zdát , smutné , naštěstí obsluha byla snaživá a vlastně celkem fajn , je to ztáta času tam zajít znovu
1	příjemná , čistá , prosvětlená restaurace . obsluha milá a ochotná . jídlo kvalitní , výborné pivo a káva . naše posezení bylo zakončeno úžasným dezertem - lívanečky s ovocem a zakysanou smetanou . není nejlevnější , ale rozhodně mohu doporučit !
1	dobré jídlo a pivo . moc hezké venkovní posezení . příjemně mě překvapilo víkendové menu . moc hezky naservírované jídlo . obsluha rychlá a milá .
1	poměrně žádaná restaurace je zcela v intencích pravé čínské kuchyně , jak bývá zvykem , nabídka jídel je široká . předložené jídla jsou velice chutné a v přijatelné cenové hladině . prostředí čisté a udržované . servis velice rychlý včetně úsměvu a ochoty .
1	po roce jsem opět ochutnala sezónní nabídku ryb a mořských plodů a i tentokrát musím restauraci pochválit - předkrm , hlavní chod , dezert i víno vynikající , servis bez chybičky . trochu vyšší ceny vyvažuje kvalita použitých surovin . doporučuji např . na slavnostnější večeři .
0	hospoda , která upřednostňuje zisk , ale přitom svou megalomanskou kapacitu vůbec nezvládá . na jídlo tu člověk čeká i tři čtvrtě hodiny v době oběda ! kvalita jídla šla překvapivě dolů , bývá přesolené a odfláknuté .
1	vysoce profesionální obsluha , perfektní jídlo , nezapomenutelný výhled . to vše umocněno neopakovatelným zážitkem při míchání koktejlů . jiří z .
0	na vzhled pěkná , tváří se jako super podnik . ale obsluha je tak příšerná , že vás to naprosto odradí . první pití jsem dostala po 40 minutách . nebyli schopní si zapamatovat objednávku pro 4 lidi . pokaždé přinesli něco špatně . lívance ani po více jak hodině čekání nedorazily . prý je zapomněli objednat , přesto , že si po půl hodině vzpomněli , že mají přinést příbor . takže jsme nakonec odešli bez jídla .
0	byli jsme u schnellů jednou a asi naposled , měli jsme lívance a cibulačku . lívance polité mraženou kejdou z borůvek , polévka naprosto bez chuti . a vrcholem všeho byl číšník za barem , co tam griloval nějaké maso a ujídal ho :) )
1	celkem 3 návštěvy a nikdy žádný problém . obsluha snaživá , prostor a interier super ( alespoň za mě ) jídlo v pohodě a pivčo také . ceny občas vyšší než bych čekal . ale né nic hrozného . rád se vrátím . díky xl
1	skvělé jídlo , nízké ceny , velmi příjemná a ochotná obsluha . a jídlo nepálí ! ( teda pokud si neřeknete , aby pálilo . )
1	pokud chcete zdravé jídlo plné bílkovin a zdravých a kvalitních surovin , doporučujeme zajít sem :) navštívili jsme dvakrát - ovesné lívance k snídani s termixem , skvělá a zdravá snídaně . podruhé kuřecí steak a batátové hranolky k večeři - opět nemělo chybu . obsluha skvělá , milá , vychází vstříc při změnách objednávek .
1	jídlo bylo opravdu chutné , od předrkmu až po dezert . obsluha velmi příjemná a vnímavá . na terase je krásný výhed na kralův most .
1	asi nejlepší grosseto - pro mne tedy určitě , 100 % personál - vždy friendly , pokaždé dobré doporučení , jídlo standartě výborné
1	krásný večer strávený v této restauraci , příjemná atmosféra , vynikající a profesionální obsluha . personál je velmi pozorný . jídlo bez chybičky , vše kreativní a perfektně dochucené . hudba neomezuje hosta v povídání , ale naopak navozuje pohodovou atmosféru . doporučuji tuto restauraci a rádi se znovu zastavíme :)
0	o prvni navsteve se neda mluvit jako o milem prekvapeni . rozhodli jsme se po delsi dobe pro druhou sanci a ta nas jen utvrdila , ze sem se vracet nebudeme . jidlo podprumerne a obsluha ochotu zrovna nerozdava .
1	děkujeme za krásne odpoledne a večer , vynikající atmosféru a servis . jídlo bylo úžasné , krásné , a hlavně chutné . určitě zase přijdeme .
0	restaurace - spise hospoda na pivo . navstevnici byli spise mistni lide a stamgasti . delaji poledni menu , zarizeni opotrebene , nic moc . jen hezky vyhled na hotel international v dejvicich .
1	vyzkoušeli jsme irský bar a restauraci becketts , milý a ochotný personál , příjemné posezení jak na terase tak uvnitř . manžel byl nadšen z guinnesse . ale co mne naprosto dostalo byl cheescake , lepší jsem nejedla . vřele doporučuji všem .
1	výborná francouzská šansonová hudba , výborná obsluha , skvělé jídlo , příjemné prostředí a krásný výhled .
0	jídlo průměrně kvality , čekali jsme na polévku více než hodinu ! ! ! manazer restaurace se přišel omluvit po zaplacení .
1	velmi dobrá poloha v centru města , v okolí lze i zaparkovat . příjemné prostředí malé cukrárničky s obchodem pro vegany
0	katastrofa ... nedoporučuji , pokud tedy nemáte minimální nároky na slušnost obsluhy . obsluha bez zájmu a s nevhodnými poznámkami .
1	pokaždé jsem v této restauraci narazil na dobré sushi a pokaždé jsem byl spokojený , personál na rozdíl od vedlejšího tgi je pozornější , velká spokojenost . určitě stojí za to zkusit .
0	tady člověk necítí vítaným . příšerná obsluha ! ! ! dole venku na zahradě . čekali jsme na účet 40 minut ! a v capuccinu plavala cibule .
1	výborné obědové menu , rychlá obsluha , příjemné prostředí , nemám co vytknout .. karllín jde nahoru i kvalitou služeb a počtem restaurací , tahle má šanci na úspěch
0	"příserné . "" tradiční české jídlo "" není k jídlu . svíčková na smetaně je z tvrdé vyschlé klišky , někde v kuchyni zapomenuté , uvnitř červená vnějšek skoro černá . omáčka vodová sladká tekutá ... :( . pouze to pivo je pitné , plzeň ."
1	naše oblibená restaurace . . dnes jsme si dali skvělý salát s hovězí roštenou a moje oblibené papardele . jídlo bylo skvele , jako vzdy . obsluha rychla a vzorna . . pristredi super . . cena jídel se pohybovala kolem 150 - 190 kč . . v létě můžete využít zahrádku s výběhem pro dětičky
1	vždy příjemná návštěva , výborné kafe a skvělé polévky . drinky a vino taky fajn , na pokec jedno z nejlepších míst na žižkově .
1	a pritelem jsme navstivili tuto restauraci a byli jsme okouzleni , krasne prostredi , prijemna obsluha , chvalime
0	navštíveno s kolegy z pražské pobočky . pivo průměrné , čekal jsem podle ohlasů mnohem více , výčepní je katastrofa . jídlo bylo fajn , chutné , ale do vesmíru nevystřelí . obsluha kyselá jak prdel . asi už nenavštívím .
1	pivo si můžete načepovat sami nebo se nechat obsloužit , záleží na každém z vás jak to máte radši . jídlo dobré , obsluha také
0	byl jsem tady opakovaně a nikdy jsem nebyl spokojený . obedove menu sice dostanete rychle , ale poměr cena / kvalita / porce je tady špatná . obsluha hází ksichty , kdyz si poté co si sednete a přinese vam nabídku ihned neobjednate . je tam hluk , stoly namackane na sobě , takze soukromí nula . zkratka nic moc
0	nepříjemná obsluha , bylo malo mista ... a ne uplne cerstve jidlo , takove zvlastne seschle . ale na druhou stranu vetsi vyber .
0	obsluha rychlá , milá , jídlo děs . inzerované domácí bramborové knedlíky byly domácí pouze tím , že byly utvořené ze směsi , navíc tvrdé a okoralé , jídlo ( kančí výpečky ) nedobré , bez chuti , nikdy více nedoporučuji za 225 kč jsem si představovala kvalitní jídlo , ale bohužel
1	příjemná restaurace s klidnou zahrádkou , milou obsluhou a výborným jídlem . k pití výběr z několika druhů domácích limonád a vinný list , který nabízí vína z rakouska , německa , francie , itálie a samozřejmě i z české republiky . restaurace mne velmi mile překvapila a určitě se do ní budu vracet !
0	hezke prostredi , pekna nabidka , ale ve steaku ( teleci 12/5 / 2016 ) neco bylo a otrava si vyzadala nekolik velmi neprijemnych dni . takze bohuzel , sem uz nikdy .
1	hezké prostředí , poměrně rychlá obsluha . velkou výhodou je , že si můžete nudle poskládat podle sebe , ale mně přijdou poměrně drahé na to , že je to de facto fast food . osobně bych ocenila vstřícnější personál , který je ochotnější poradit a ne vás jen rychle obsloužit či nějaké obrázky , popisky . nebo nějaké osvědčené kombinace . pro menší znalce nudlí může být obtížné si vybrat .
1	velice dobre korejske sushi , vynikajici chutovy zazitek , mila obsluha.cena sice vyssi , ale odpovida kvalite
1	kdyz sme se posadili na utulnu terasu v le bouquet jako kdyby sme se pronesli do kouzelne francie . sympaticka , profesionalni a pratelska obsluha s eleganci , nechybel smysl pro humor coz ocenime nejvic . vino s doprovodem syru s ananasovym chutney , karafa samozrejmosti a ochota personalu nad ocekavani . urcite se radi vratime s prateli . dekujeme za sprijemneni veceru .
0	polévka se nedala jíst ( vývar ) , grilování zelenina byla strašně tvrdá a porce neodpovídala ceně . restaurace je sice moc hezká ale jídlo mi nechutnalo a chování obsluhy se mi také nelíbilo .
1	restaurace na nepříliš hezkém místě , s kvalitní kuchyní , až příliš profesionální obsluhou , na prahu poměrně vysokými cenami . pochutnáte si , ale asi sem příliš často chodit nebudete ...
1	jedna z oblíbených řeckých restaurací v praze . obsluha je skvělá ! řecké jídlo jedno z nejlepších , domácí vínečko taky doporučuji !
0	krémová porková polévka s krutony - rozhodně bych polévku nenazval krémovou , byla přesolená a provedení taky nebylo 2x šťastné . buritos - no comment . zajděte si do cinestaru na film a dostanete to samé
1	väčšinou chodím na poledni menu z ktorého si opravdu každý vybere . obsluha milá , jídlo moc dobré . niekdy je však dosť plno a porce malé .
0	tato restaurace je poměrně vyhlášená , nicméně mě moje dnešní návštěva absolutně zklamala . nikdo z obsluhy si nás během cca 15 minut od posazeni nevšímal a když jsme samy požádaly o jídelní lístek , tak jsme ho sice dostaly ( s kyselým výrazem ) ale nikdo se neměl k tomu aby se následně zeptal , co si objednáme . strávily jsme tam asi 30 minut čekáním na obsluhu a nic-totální ignorace .
1	restaurace nabízí velmi příjemné prostředí . personál byl velmi milý a ochotný . jídlo bylo výborné a na talíři vypadalo nádherně .
1	úžasný personál , skvělá atmosféra , moooc dobře jsem se najedla ... velķá spokojenost . děkuji . přijdu kdykoliv znovu
1	setkávali jsme se zde s přáteli před lety a opět jsem mě sem přivedla náhoda , které nelituji . milá rychlá obsluha . výběr dostačující a zároveň zaručující čerstvost pokrmů . název si již nepamatuji ale placičky s cizrnovou pastou skvěle vypadaly a i tak chutnaly
1	pokud nechcete utratit víc , než je nutné , mohu vřele doporučit tuto restauraci . v obědovém bufetu jsme si vybrali z více druhů jídel a všechna byla velice chutná . personál velice milý a přátelský , a hlavně co je důležité , interiér restaurace na nás udělal veliký dojem . za mě určitě super zkušenost a rádi se sem vrátíme .
1	jídlo velmi chutné , cizrnová polévka byla naprosto vynikající , kuřecí na kari a vepřové s rýží bylo velmi dobře vychucené . celkový dojem snad jen trochu kazí otevřený pohled do lehce chaotické kuchyně , jinak prima zážitek .
1	jídlo skvělé , kuchař má vše pod kontrolou , nepustí na stůl nic , co by se mi nelíbilo . vždy jsme tu našly ( s dcerou ) příjemnou obsluhu , někdy trošku se zaškolující , ale pro to máme pochopení . příjemné místo na jídlo , kdo má suschi rád , nebude zklamaný . ceny přiměřené našim místním poměrům .
0	"česnečka "" domácí "" byla ze zmraženého česneku , bez chuti . valažská kyselica byla opravdu pře kyselená . jako hlavní chod jsem měl kuřecí prso s hranolkami . prso bylo dobre ochucené a bez omáčky . hranolky byli průměrné a dobře ochucené . ceny jsou mírně přemrštěné . obsluha průměrná ( 4/10 ) . už jsem příště nepůjdu"
0	drive skvele rizky , mela jsem na nich skoro zavislost . moc se zhorsili , ta cena neodpovida . pred chvili jsem si objednala tak prepepreny rizek , ze se to nedalo snist . bohuzel zjisteno az doma , uz jsem nemela cas vymenit . opravdu nedobre . nedokazi udrzet kvalitu .
0	obědové menu ok , ale kvalita velmi průměrná . drzá a nepříjmná obsluha . v karlíně je spousta jiných míst , kde za stejné peníze dostanete 1000x více .
1	v barabizně jsem byl hodněkrát a převážně s rodinou na večeři . o víkendu je zde rezervace povinností . jídlo bylo vždy moc dobré , ale dezert si po něm nedávejte , smažená zmrzlina je sice výborná , jenže v porci hlavního chodu . doporučuji navštívit .
1	úžasné jídlo v úžasném prostředí v centru prahy za přijatelné ceny ! ! ! navíc velmi příjemný personál ... 100 % doporučuji všem ! ! !
0	par kousku kurete s kesu oriskami za 290 korun - zadna slava a k tomu misticku obycejne ryze za 80 korun . za ty stejne penize se najim mnohem lip kdekoliv jinde , jen ne tady . jedina vec , ktera byla dobre byl servis , ale jidlo urcite ne !
0	prostředí je skvělé , o to víc je škoda toho servisu a hrozného jídla . jídlo jsme vraceli , stůl vedle nás taktéž . obsluha nepříjemá , člověk má pocit , že je obtěžuje . je to restaurace s pěknou zahrádkou , ale už tam nepřijdeme .
0	z piva koza asi za minutu , a to v teplé sklenici . horká čokoláda byla jen ochucená voda . více nespokojených zákazníků kolem . šílené ceny vzhledem ke kvalitě . jediné plus je prostředí .
1	výtečná kuchyně s jedinečnými specialitami , vstřícná a ochotná obsluha , příjemné prostředí . restauraci rozhodně doporučujeme
1	legendarni a kvalitni vietnamska restaurace , kde byva pres obed plno . obsluha velmi rychla , pripravene jidlo vam oznami pager , takze muzete cekat primo u stolu . jidlo velmi dobre , prostredi ciste a prijemne
1	návštěva této restaurace je pro nás vždy skvělý zážitek , zahrádka ve dvoře nás vždy překvapí něčím novým , ať už novým obyvatelem - papuškem , nebo novou dekorací . jídlo je vždy dokonalé , skvěle připravená ryba nebo mořské plody nás přenesou v představách k moři a užíváme si zde atmosféfu jako na dovolené . milý personál vše jen umocňuje .
0	dala jsem si coolburger , ktery ať popsán jako specialita podniku byl silné podprůměrný . za cenu nad 200kc mě zklamala gumová houska , maso bylo správné upečené , hranolky gumové a čistá majonéza k hranolkum je také bez nápadů , rukola byla prijmna ... servis byl obsažen mladými slecnami , ktere měly problém obslouzit stul anglicky hovoricich turistu .
0	slusne poledni menu . prumerny personal . nedobre hlavni chody a premestene ceny pomer cena / vykon znacne slaby . restaurace temna coz by ani nevadilo ale vetsinu casu prazdna . myslim ze o kvalite podniku vserikajici .
1	ať už na rychlé jídlo sebou nebo na posezení v dejvicích je to vždy naše volba . příjemná a rychlá obsluha .
1	když nestíhám připravit nějaké jídlo doma , vím že ugo je sázka na jistotu , jak pro svačinku , tak rychlý zdraví salát k večeři .
1	restaurace je umístěna na samotném břehu vltavy , na kampě . byl zde natáčen film jak utopit doktora mráčka anebo konec vodníků v čechách . ceny jsou vyšší , obsluha pomalá , ale jídlo dobré . příjemná atmosféra .
0	polévka byla bramborová místo , dýňové a tomatová byla velice mdlá . v aperolu jsme měli střepy a creme brullé bylo jak vyfluslé krávě z huby ( rozbředlá šlehačka ) vážně veliké zklamání .
1	wokin jsem navštívil nedávno teprve poprvý . byl jsem mile překvapen . mají zde skvělý koncept rychlého občerstvení . během chvíle může člověk získat kvalitní jídlo , což oceňuji . určitě to nebyla moje poslední návštěva .
